datetime,temp_c,humidity_pct,gps_lat,gps_lon
2026-05-12 01:04:03,29.5,58.0,34.749215,113.648232
2026-05-12 01:04:33,29.5,58.1,34.749215,113.648232
2026-05-12 01:05:03,29.5,59.8,34.749215,113.648232
2026-05-12 01:05:33,29.5,58.9,34.749215,113.648232
2026-05-12 01:06:03,29.5,58.7,34.749215,113.648232
2026-05-12 01:06:34,29.5,58.6,34.749215,113.648232
2026-05-12 01:07:04,29.4,59.1,34.749215,113.648232
2026-05-12 01:07:34,29.4,57.8,34.749215,113.648232
2026-05-12 01:08:04,29.3,57.4,34.749215,113.648232
2026-05-12 01:08:34,29.3,57.9,34.749215,113.648232
2026-05-12 01:09:05,29.2,57.8,34.749215,113.648232
2026-05-12 01:09:35,29.3,58.5,34.749215,113.648232
2026-05-12 01:10:05,29.3,58.8,34.749215,113.648232
2026-05-12 01:11:54,30.3,87.0,34.749215,113.648232
2026-05-12 01:12:24,29.4,70.8,34.749215,113.648232
2026-05-12 01:12:54,29.5,63.2,34.749215,113.648232
2026-05-12 01:13:24,29.6,60.8,34.749215,113.648232
2026-05-12 01:13:55,29.6,59.6,34.749215,113.648232
2026-05-12 01:14:25,29.7,59.6,34.749215,113.648232
2026-05-12 01:16:02,29.7,58.6,34.821085,113.527073
2026-05-12 01:16:33,29.7,58.7,34.821085,113.527073
2026-05-12 01:17:03,29.7,58.4,34.821085,113.527073
2026-05-12 01:17:33,29.7,58.6,34.821085,113.527073
2026-05-12 01:18:03,29.7,58.3,34.821085,113.527073
2026-05-12 01:18:33,29.6,57.7,34.821085,113.527073
2026-05-12 01:19:04,29.6,58.2,34.821085,113.527073
2026-05-12 01:19:34,29.5,58.4,34.821085,113.527073
2026-05-12 01:20:04,29.5,58.0,34.821085,113.527073
2026-05-12 01:20:34,29.5,57.9,34.821085,113.527073
2026-05-12 01:21:04,29.5,58.2,34.821085,113.527073
2026-05-12 01:21:34,29.6,58.1,34.821085,113.527073
2026-05-12 01:22:04,29.6,58.5,34.821085,113.527073
2026-05-12 01:22:35,29.6,59.6,34.821085,113.527073
2026-05-12 01:23:05,29.7,59.4,34.821085,113.527073
2026-05-12 01:23:35,29.7,59.7,34.821085,113.527073
2026-05-12 01:24:05,29.7,59.2,34.821085,113.527073
2026-05-12 01:24:35,29.8,59.4,34.821085,113.527073
2026-05-12 01:25:06,29.8,58.7,34.821085,113.527073
2026-05-12 01:25:36,29.8,59.3,34.821085,113.527073
2026-05-12 01:26:06,29.8,58.9,34.821085,113.527073
2026-05-12 01:26:36,29.8,59.2,34.821085,113.527073
2026-05-12 01:27:06,29.8,58.2,34.821085,113.527073
2026-05-12 01:27:37,29.8,58.9,34.821085,113.527073
2026-05-12 01:28:07,29.8,59.4,34.821085,113.527073
2026-05-12 01:28:37,29.8,58.9,34.821085,113.527073
2026-05-12 01:29:07,29.8,59.8,34.821085,113.527073
2026-05-12 01:29:37,29.8,58.8,34.821085,113.527073
2026-05-12 01:30:07,29.9,59.1,34.821085,113.527073
2026-05-12 01:30:38,29.9,58.7,34.821085,113.527073
2026-05-12 01:31:08,30.0,58.4,34.821085,113.527073
2026-05-12 01:31:38,30.0,58.5,34.821085,113.527073
2026-05-12 01:32:08,30.0,57.7,34.821085,113.527073
2026-05-12 01:32:38,30.1,57.5,34.821085,113.527073
2026-05-12 01:33:08,30.0,58.0,34.821085,113.527073
2026-05-12 01:33:38,30.1,57.9,34.821085,113.527073
2026-05-12 01:34:09,30.1,58.5,34.821085,113.527073
2026-05-12 01:34:39,30.2,58.2,34.821085,113.527073
2026-05-12 01:35:09,30.2,58.3,34.821085,113.527073
2026-05-12 01:35:39,30.2,57.7,34.821085,113.527073
2026-05-12 01:36:09,30.2,57.8,34.821085,113.527073
2026-05-12 01:36:40,30.2,57.5,34.821085,113.527073
2026-05-12 01:37:10,30.2,57.3,34.821085,113.527073
2026-05-12 01:37:40,30.2,57.2,34.821085,113.527073
2026-05-12 01:38:10,30.2,57.2,34.821085,113.527073
2026-05-12 01:38:41,30.2,57.9,34.821085,113.527073
2026-05-12 01:39:11,30.2,57.6,34.821085,113.527073
2026-05-12 01:39:41,30.2,57.3,34.821085,113.527073
2026-05-12 01:40:11,30.2,57.4,34.821085,113.527073
2026-05-12 01:40:41,30.1,58.3,34.821085,113.527073
2026-05-12 01:41:12,30.1,58.4,34.821085,113.527073
2026-05-12 01:41:42,30.2,59.7,34.821085,113.527073
2026-05-12 01:42:12,30.2,58.3,34.821085,113.527073
2026-05-12 01:42:42,30.2,57.9,34.821085,113.527073
2026-05-12 01:43:12,30.3,57.8,34.821085,113.527073
2026-05-12 01:43:42,30.3,57.8,34.821085,113.527073
2026-05-12 01:44:12,30.3,57.4,34.821085,113.527073
2026-05-12 01:44:43,30.4,56.9,34.821085,113.527073
2026-05-12 01:45:13,30.4,58.1,34.821085,113.527073
2026-05-12 01:45:43,30.3,57.3,34.821085,113.527073
2026-05-12 01:46:13,30.3,57.1,34.821085,113.527073
2026-05-12 01:46:43,30.3,57.6,34.821085,113.527073
2026-05-12 01:47:14,30.2,57.6,34.821085,113.527073
2026-05-12 01:47:44,30.1,58.2,34.821085,113.527073
2026-05-12 01:48:14,30.1,58.5,34.821085,113.527073
2026-05-12 01:48:44,30.0,58.1,34.821085,113.527073
2026-05-12 01:49:14,30.0,59.0,34.821085,113.527073
2026-05-12 01:49:45,30.0,59.1,34.821085,113.527073
2026-05-12 01:50:15,30.0,59.0,34.821085,113.527073
2026-05-12 01:50:45,30.0,58.5,34.821085,113.527073
2026-05-12 01:51:15,30.0,58.8,34.821085,113.527073
2026-05-12 01:51:45,30.0,59.0,34.821085,113.527073
2026-05-12 01:52:16,30.0,58.2,34.821085,113.527073
2026-05-12 01:52:46,30.0,57.8,34.821085,113.527073
2026-05-12 01:53:16,30.0,58.1,34.821085,113.527073
2026-05-12 01:53:46,30.0,58.0,34.821085,113.527073
2026-05-12 01:54:16,30.0,58.5,34.821085,113.527073
2026-05-12 01:54:46,30.0,57.9,34.821085,113.527073
2026-05-12 01:55:17,30.0,58.9,34.821085,113.527073
2026-05-12 01:55:47,29.9,58.5,34.821085,113.527073
2026-05-12 01:56:17,29.9,59.4,34.821085,113.527073
2026-05-12 01:56:47,29.9,58.8,34.821085,113.527073
2026-05-12 01:57:17,29.9,58.8,34.821085,113.527073
2026-05-12 01:57:48,29.9,59.3,34.821085,113.527073
2026-05-12 01:58:18,29.9,59.6,34.821085,113.527073
2026-05-12 01:58:48,29.9,58.8,34.821085,113.527073
2026-05-12 01:59:18,29.9,59.1,34.821085,113.527073
2026-05-12 01:59:49,29.8,58.3,34.821085,113.527073
2026-05-12 02:00:19,29.8,59.2,34.821085,113.527073
2026-05-12 02:00:49,29.9,59.9,34.821085,113.527073
2026-05-12 02:01:19,29.9,59.9,34.821085,113.527073
2026-05-12 02:01:49,29.9,59.4,34.821085,113.527073
2026-05-12 02:02:20,29.9,59.6,34.821085,113.527073
2026-05-12 02:02:50,30.0,59.3,34.821085,113.527073
2026-05-12 02:03:20,30.0,59.8,34.821085,113.527073
2026-05-12 02:03:50,30.0,62.0,34.821085,113.527073
2026-05-12 02:04:20,30.1,61.1,34.821085,113.527073
2026-05-12 02:04:50,30.2,60.3,34.821085,113.527073
2026-05-12 02:05:21,30.3,61.5,34.821085,113.527073
2026-05-12 02:05:51,30.4,59.8,34.821085,113.527073
2026-05-12 02:06:21,30.4,60.1,34.821085,113.527073
2026-05-12 02:06:51,30.4,58.3,34.821085,113.527073
2026-05-12 02:07:21,30.5,58.8,34.821085,113.527073
2026-05-12 02:07:51,30.5,59.5,34.821085,113.527073
2026-05-12 02:08:22,30.5,58.4,34.821085,113.527073
2026-05-12 02:08:52,30.5,59.1,34.821085,113.527073
2026-05-12 02:09:22,30.5,59.4,34.821085,113.527073
2026-05-12 02:09:52,30.6,59.4,34.821085,113.527073
2026-05-12 02:10:22,30.6,59.1,34.821085,113.527073
2026-05-12 02:10:53,30.6,58.0,34.821085,113.527073
2026-05-12 02:11:23,30.5,59.0,34.821085,113.527073
2026-05-12 02:11:53,30.5,58.4,34.821085,113.527073
2026-05-12 02:12:23,30.5,58.6,34.821085,113.527073
2026-05-12 02:12:53,30.4,59.0,34.821085,113.527073
2026-05-12 02:13:23,30.4,59.3,34.821085,113.527073
2026-05-12 02:13:53,30.4,58.6,34.821085,113.527073
2026-05-12 02:14:24,30.3,58.3,34.821085,113.527073
2026-05-12 02:14:54,30.3,58.7,34.821085,113.527073
2026-05-12 02:15:24,30.3,58.3,34.821085,113.527073
2026-05-12 02:15:54,30.2,59.1,34.821085,113.527073
2026-05-12 02:16:25,30.2,58.6,34.821085,113.527073
2026-05-12 02:16:55,30.1,58.8,34.821085,113.527073
2026-05-12 02:17:25,30.1,60.5,34.821085,113.527073
2026-05-12 02:17:55,30.1,58.9,34.821085,113.527073
2026-05-12 02:18:25,30.1,59.9,34.821085,113.527073
2026-05-12 02:18:55,30.0,59.0,34.821085,113.527073
2026-05-12 02:19:25,30.0,58.8,34.821085,113.527073
2026-05-12 02:19:55,29.9,59.1,34.821085,113.527073
2026-05-12 02:20:26,29.9,60.6,34.821085,113.527073
2026-05-12 02:20:56,29.9,60.0,34.821085,113.527073
2026-05-12 02:21:26,29.9,59.8,34.821085,113.527073
2026-05-12 02:21:56,29.9,59.6,34.821085,113.527073
2026-05-12 02:22:26,29.9,59.2,34.821085,113.527073
2026-05-12 02:22:57,29.9,59.8,34.821085,113.527073
2026-05-12 02:23:27,29.8,58.8,34.821085,113.527073
2026-05-12 02:23:57,29.8,60.6,34.821085,113.527073
2026-05-12 02:24:27,29.9,59.8,34.821085,113.527073
2026-05-12 02:24:57,29.9,60.1,34.821085,113.527073
2026-05-12 02:25:28,29.9,60.1,34.821085,113.527073
2026-05-12 02:25:58,29.9,59.4,34.821085,113.527073
2026-05-12 02:26:28,29.9,59.5,34.821085,113.527073
2026-05-12 02:26:58,29.9,60.9,34.821085,113.527073
2026-05-12 02:27:28,30.0,60.2,34.821085,113.527073
2026-05-12 02:27:58,30.0,59.9,34.821085,113.527073
2026-05-12 02:28:28,30.0,59.6,34.821085,113.527073
2026-05-12 02:28:58,30.0,59.3,34.821085,113.527073
2026-05-12 02:29:29,30.0,59.3,34.821085,113.527073
2026-05-12 02:29:59,30.0,59.2,34.821085,113.527073
2026-05-12 02:30:29,29.9,59.8,34.821085,113.527073
2026-05-12 02:30:59,29.9,59.9,34.821085,113.527073
2026-05-12 02:31:29,30.0,59.3,34.821085,113.527073
2026-05-12 02:31:59,30.0,59.4,34.821085,113.527073
2026-05-12 02:32:30,30.0,60.1,34.821085,113.527073
2026-05-12 02:33:00,30.1,59.3,34.821085,113.527073
2026-05-12 02:33:30,30.0,59.2,34.821085,113.527073
2026-05-12 02:34:00,30.1,59.8,34.821085,113.527073
2026-05-12 02:34:31,30.1,60.5,34.821085,113.527073
2026-05-12 02:35:01,30.1,59.5,34.821085,113.527073
2026-05-12 02:35:31,30.1,61.5,34.821085,113.527073
2026-05-12 02:36:01,30.1,62.1,34.821085,113.527073
2026-05-12 02:36:32,30.1,59.6,34.821085,113.527073
2026-05-12 02:37:02,30.1,59.6,34.821085,113.527073
2026-05-12 02:37:32,30.1,59.6,34.821085,113.527073
2026-05-12 02:38:02,30.1,61.1,34.821085,113.527073
2026-05-12 02:38:32,30.1,61.8,34.821085,113.527073
2026-05-12 02:39:02,30.1,60.5,34.821085,113.527073
2026-05-12 02:39:33,30.1,60.1,34.821085,113.527073
2026-05-12 02:40:03,30.1,60.1,34.821085,113.527073
2026-05-12 02:40:33,30.0,58.8,34.821085,113.527073
2026-05-12 02:41:03,29.9,58.5,34.821085,113.527073
2026-05-12 02:41:33,29.8,58.8,34.821085,113.527073
2026-05-12 02:42:04,29.8,58.9,34.821085,113.527073
2026-05-12 02:42:34,29.8,59.4,34.821085,113.527073
2026-05-12 02:43:04,29.7,60.1,34.821085,113.527073
2026-05-12 02:43:34,29.7,61.2,34.821085,113.527073
2026-05-12 02:44:04,29.8,60.4,34.821085,113.527073
2026-05-12 02:44:34,29.8,61.4,34.821085,113.527073
2026-05-12 02:45:05,29.8,60.8,34.821085,113.527073
2026-05-12 02:45:35,29.9,60.7,34.821085,113.527073
2026-05-12 02:46:05,29.9,61.5,34.821085,113.527073
2026-05-12 02:46:35,30.0,60.3,34.821085,113.527073
2026-05-12 02:47:06,30.0,60.8,34.821085,113.527073
2026-05-12 02:47:36,30.0,60.3,34.821085,113.527073
2026-05-12 02:48:06,30.0,60.5,34.821085,113.527073
2026-05-12 02:48:37,30.0,60.2,34.821085,113.527073
2026-05-12 02:49:07,30.0,60.4,34.821085,113.527073
2026-05-12 02:49:37,30.0,60.9,34.821085,113.527073
2026-05-12 02:50:07,30.0,59.7,34.821085,113.527073
2026-05-12 02:50:37,29.9,60.1,34.821085,113.527073
2026-05-12 02:51:07,29.9,60.1,34.821085,113.527073
2026-05-12 02:51:37,29.9,60.9,34.821085,113.527073
2026-05-12 02:52:07,29.9,60.6,34.821085,113.527073
2026-05-12 02:52:38,29.9,60.1,34.821085,113.527073
2026-05-12 02:53:08,29.9,59.9,34.821085,113.527073
2026-05-12 02:53:38,29.9,61.1,34.821085,113.527073
2026-05-12 02:54:08,30.0,61.0,34.821085,113.527073
2026-05-12 02:54:38,29.9,60.9,34.821085,113.527073
2026-05-12 02:55:09,29.9,60.7,34.821085,113.527073
2026-05-12 02:55:39,30.0,59.8,34.821085,113.527073
2026-05-12 02:56:09,30.0,61.7,34.821085,113.527073
2026-05-12 02:56:39,30.0,60.8,34.821085,113.527073
2026-05-12 02:57:09,30.0,61.6,34.821085,113.527073
2026-05-12 02:57:39,30.0,61.3,34.821085,113.527073
2026-05-12 02:58:10,30.1,61.7,34.821085,113.527073
2026-05-12 02:58:40,30.1,64.6,34.821085,113.527073
2026-05-12 02:59:10,30.2,61.5,34.821085,113.527073
2026-05-12 02:59:40,30.2,60.6,34.821085,113.527073
2026-05-12 03:00:10,30.2,60.7,34.821085,113.527073
2026-05-12 03:00:40,30.1,60.1,34.821085,113.527073
2026-05-12 03:01:10,30.2,60.3,34.821085,113.527073
2026-05-12 03:01:41,30.1,61.1,34.821085,113.527073
2026-05-12 03:02:11,30.1,61.2,34.821085,113.527073
2026-05-12 03:02:41,30.1,61.0,34.821085,113.527073
2026-05-12 03:03:11,30.1,60.3,34.821085,113.527073
2026-05-12 03:03:41,30.1,61.7,34.821085,113.527073
2026-05-12 03:04:11,30.0,61.2,34.821085,113.527073
2026-05-12 03:04:41,30.0,59.1,34.821085,113.527073
2026-05-12 03:05:11,29.9,60.1,34.821085,113.527073
2026-05-12 03:05:42,29.8,61.0,34.821085,113.527073
2026-05-12 03:06:12,29.8,61.9,34.821085,113.527073
2026-05-12 03:06:42,29.8,61.0,34.821085,113.527073
2026-05-12 03:07:12,29.8,60.3,34.821085,113.527073
2026-05-12 03:07:42,29.8,61.7,34.821085,113.527073
2026-05-12 03:08:12,29.8,62.2,34.821085,113.527073
2026-05-12 03:08:42,29.9,63.6,34.821085,113.527073
2026-05-12 03:09:13,30.0,62.9,34.821085,113.527073
2026-05-12 03:09:43,30.0,62.1,34.821085,113.527073
2026-05-12 03:10:13,30.0,61.0,34.821085,113.527073
2026-05-12 03:10:43,30.0,61.1,34.821085,113.527073
2026-05-12 03:11:13,29.9,61.7,34.821085,113.527073
2026-05-12 03:11:43,29.9,61.2,34.821085,113.527073
2026-05-12 03:12:13,29.9,62.4,34.821085,113.527073
2026-05-12 03:12:44,30.0,63.6,34.821085,113.527073
2026-05-12 03:13:14,30.0,60.5,34.821085,113.527073
2026-05-12 03:13:44,30.0,62.1,34.821085,113.527073
2026-05-12 03:14:14,30.0,63.8,34.821085,113.527073
2026-05-12 03:14:45,30.1,64.0,34.821085,113.527073
2026-05-12 03:15:15,30.1,63.6,34.821085,113.527073
2026-05-12 03:15:45,30.2,63.4,34.821085,113.527073
2026-05-12 03:16:15,30.2,62.8,34.821085,113.527073
2026-05-12 03:16:46,30.2,63.2,34.821085,113.527073
2026-05-12 03:17:16,30.2,62.2,34.821085,113.527073
2026-05-12 03:17:46,30.2,62.2,34.821085,113.527073
2026-05-12 03:18:16,30.3,66.2,34.821085,113.527073
2026-05-12 03:18:46,30.3,63.0,34.821085,113.527073
2026-05-12 03:19:16,30.3,62.8,34.821085,113.527073
2026-05-12 03:19:47,30.3,62.0,34.821085,113.527073
2026-05-12 03:20:17,30.4,62.5,34.821085,113.527073
2026-05-12 03:20:47,30.3,62.0,34.821085,113.527073
2026-05-12 03:21:17,30.3,61.8,34.821085,113.527073
2026-05-12 03:21:47,30.3,61.7,34.821085,113.527073
2026-05-12 03:22:17,30.2,61.7,34.821085,113.527073
2026-05-12 03:22:48,30.2,60.1,34.821085,113.527073
2026-05-12 03:23:18,30.1,60.0,34.821085,113.527073
2026-05-12 03:23:48,30.0,60.3,34.821085,113.527073
2026-05-12 03:24:18,29.9,61.0,34.821085,113.527073
2026-05-12 03:24:48,29.9,61.3,34.821085,113.527073
2026-05-12 03:25:19,29.9,61.1,34.821085,113.527073
2026-05-12 03:25:49,37.7,46.0,34.821085,113.527073
2026-05-12 03:26:19,43.5,33.0,34.821085,113.527073
2026-05-12 03:26:49,44.8,31.1,34.821085,113.527073
2026-05-12 03:27:19,45.3,30.3,34.821085,113.527073
2026-05-12 03:27:49,45.6,29.9,34.821085,113.527073
2026-05-12 03:28:20,45.6,29.8,34.821085,113.527073
2026-05-12 03:28:50,45.7,29.7,34.821085,113.527073
2026-05-12 03:29:20,45.7,29.6,34.821085,113.527073
2026-05-12 03:29:50,45.7,29.6,34.821085,113.527073
2026-05-12 03:30:20,45.9,29.5,34.821085,113.527073
2026-05-12 03:30:51,46.0,29.4,34.821085,113.527073
2026-05-12 03:31:21,45.9,29.3,34.821085,113.527073
2026-05-12 03:31:51,46.0,29.2,34.821085,113.527073
2026-05-12 03:32:21,46.0,29.1,34.821085,113.527073
2026-05-12 03:32:52,45.9,29.2,34.821085,113.527073
2026-05-12 03:33:22,46.0,29.3,34.821085,113.527073
2026-05-12 03:33:52,46.0,29.2,34.821085,113.527073
2026-05-12 03:34:23,46.0,29.3,34.821085,113.527073
2026-05-12 03:34:53,45.9,29.2,34.821085,113.527073
2026-05-12 03:35:23,46.0,29.1,34.821085,113.527073
2026-05-12 03:35:53,46.0,29.1,34.821085,113.527073
2026-05-12 03:36:23,46.0,29.1,34.821085,113.527073
2026-05-12 03:36:53,46.0,29.1,34.821085,113.527073
2026-05-12 03:37:23,45.9,29.2,34.821085,113.527073
2026-05-12 03:37:53,46.0,29.1,34.821085,113.527073
2026-05-12 03:38:24,45.9,29.1,34.821085,113.527073
2026-05-12 03:38:54,46.0,29.1,34.821085,113.527073
2026-05-12 03:39:24,45.9,29.1,34.821085,113.527073
2026-05-12 03:39:54,45.8,29.2,34.821085,113.527073
2026-05-12 03:40:24,45.8,29.3,34.821085,113.527073
2026-05-12 03:40:54,45.7,29.3,34.821085,113.527073
2026-05-12 03:41:24,45.6,29.4,34.821085,113.527073
2026-05-12 03:41:54,45.5,29.5,34.821085,113.527073
2026-05-12 03:42:25,45.5,29.5,34.821085,113.527073
2026-05-12 03:42:55,45.5,29.5,34.821085,113.527073
2026-05-12 03:43:25,45.5,29.5,34.821085,113.527073
2026-05-12 03:43:55,45.5,29.5,34.821085,113.527073
2026-05-12 03:44:25,45.4,29.6,34.821085,113.527073
2026-05-12 03:44:56,45.3,29.6,34.821085,113.527073
2026-05-12 03:45:26,45.3,29.6,34.821085,113.527073
2026-05-12 03:45:56,45.3,29.7,34.821085,113.527073
2026-05-12 03:46:26,45.2,29.6,34.821085,113.527073
2026-05-12 03:46:56,45.2,29.6,34.821085,113.527073
2026-05-12 03:47:26,45.3,29.7,34.821085,113.527073
2026-05-12 03:47:57,45.2,29.7,34.821085,113.527073
2026-05-12 03:48:27,45.2,29.7,34.821085,113.527073
2026-05-12 03:48:57,45.2,29.7,34.821085,113.527073
2026-05-12 03:49:27,45.2,29.7,34.821085,113.527073
2026-05-12 03:49:57,45.2,29.8,34.821085,113.527073
2026-05-12 03:50:27,45.2,29.8,34.821085,113.527073
2026-05-12 03:50:58,45.2,29.7,34.821085,113.527073
2026-05-12 03:51:28,45.2,29.7,34.821085,113.527073
2026-05-12 03:51:58,45.2,29.7,34.821085,113.527073
2026-05-12 03:52:28,45.2,29.7,34.821085,113.527073
2026-05-12 03:52:58,45.2,29.8,34.821085,113.527073
2026-05-12 03:53:29,45.2,29.7,34.821085,113.527073
2026-05-12 03:53:59,45.2,29.7,34.821085,113.527073
2026-05-12 03:54:29,45.2,29.7,34.821085,113.527073
2026-05-12 03:54:59,45.1,29.8,34.821085,113.527073
2026-05-12 03:55:29,45.1,29.7,34.821085,113.527073
2026-05-12 03:55:59,45.1,29.7,34.821085,113.527073
2026-05-12 03:56:29,45.1,29.7,34.821085,113.527073
